RSPB,County,Species,Mean 2020,Rank 2020,% Gardens 2020,Mean 2019,Rank 2019,% Gardens 2019,% Change,Rank Change,% change in % gardens recorded
EERO,Lincolnshire,Coal_tit,0.5,18,22.8,0.4,18,20.8,17.7,0,9.4
EERO,Lincolnshire,Wren,0.4,19,29.3,0.3,19,26.8,14.9,0,9.4
EERO,Lincolnshire,Pheasant,0.1,20,6.7,0.2,20,7.3,-10.3,0,-8.5
EERO,Lincolnshire,Song_thrush,0.1,21,9.6,0.1,21,10.3,-6.6,0,-6.4
EERO,Lincolnshire,Tree_sparrow,0.1,22,2.0,0.1,22,2.5,-22.2,0,-18.3
EERO,Lincolnshire,Great_spotted_woodpecker,0.1,23,5.9,0.1,26,4.9,23.2,3,21.0
EERO,Lincolnshire,Rook,0.1,24,1.4,0.1,24,2.1,-30.1,0,-35.3
EERO,Lincolnshire,Sparrowhawk,0.0,25,3.7,0.0,29,2.8,32.2,4,32.2
EERO,Lincolnshire,Common_gull,0.0,26,1.0,0.1,25,1.9,-53.3,-1,-45.7
EERO,Lincolnshire,Bullfinch,0.0,27,1.4,0.0,31,1.2,12.6,4,21.2
EERO,Lincolnshire,Moorhen,0.0,28,1.2,0.0,30,1.2,-6.7,2,7.2
EERO,Lincolnshire,Pied_wagtail,0.0,29,1.4,0.0,28,2.6,-42.0,-1,-46.8
EERO,Lincolnshire,Buzzard,0.0,30,1.5,0.0,32,1.5,-4.7,2,-0.8
EERO,Lincolnshire,Jay,0.0,31,1.4,0.0,36,1.2,31.7,5,17.5
EERO,Lincolnshire,Mallard,0.0,32,0.5,0.0,34,0.6,-7.1,2,-21.1
EERO,Lincolnshire,Nuthatch,0.0,33,1.3,0.0,46,0.5,111.4,13,132.8
EERO,Lincolnshire,Fieldfare,0.0,34,0.5,0.1,27,1.3,-71.4,-7,-60.4
EERO,Lincolnshire,Green_woodpecker,0.0,35,1.4,0.0,35,1.6,-8.9,0,-8.9
EERO,Lincolnshire,Kestrel,0.0,36,1.3,0.0,38,1.2,6.8,2,6.8
EERO,Lincolnshire,Stock_dove,0.0,37,0.6,0.0,33,1.0,-40.2,-4,-37.9
EERO,Lincolnshire,Blackcap,0.0,38,0.8,0.0,47,0.5,35.3,9,58.5
EERO,Lincolnshire,Herring_gull,0.0,39,0.5,0.0,41,0.4,-18.8,2,18.3
EERO,Lincolnshire,Redwing,0.0,40,0.2,0.0,39,0.5,-46.6,-1,-52.6
EERO,Lincolnshire,Barn_owl,0.0,41,0.6,0.0,50,0.5,20.7,9,20.7
EERO,Lincolnshire,Reed_bunting,0.0,42,0.4,0.0,43,0.6,-44.4,1,-39.1
EERO,Lincolnshire,Goldcrest,0.0,43,0.5,0.0,42,0.9,-47.7,-1,-43.6
EERO,Lincolnshire,Red_kite,0.0,44,0.4,0.0,44,0.8,-44.4,0,-51.3
EERO,Lincolnshire,Treecreeper,0.0,45,0.3,0.0,51,0.4,-15.4,6,-15.4
EERO,Lincolnshire,Yellowhammer,0.0,46,0.2,0.0,45,0.5,-71.0,-1,-64.2
EERO,Lincolnshire,Tawny_owl,0.0,47,0.3,0.0,53,0.3,1.4,6,1.4
EERO,Lincolnshire,Lesser_spotted_woodpecker,0.0,48,0.2,0.0,48,0.7,-67.7,0,-67.7
EERO,Lincolnshire,Mistle_thrush,0.0,49,0.2,0.0,37,1.0,-81.8,-12,-77.1
EERO,Lincolnshire,Red_legged_partridge,0.0,50,0.1,0.0,55,0.1,18.2,5,1.3
EERO,Lincolnshire,Grey_heron,0.0,51,0.2,0.0,49,0.6,-60.5,-2,-60.5
EERO,Lincolnshire,Ring_necked_parakeet,0.0,52,0.1,0.0,62,0.0,255.1,10,204.4
EERO,Lincolnshire,Marsh_tit,0.0,53,0.1,0.0,57,0.1,1.5,4,1.5
EERO,Lincolnshire,Siskin,0.0,54,0.1,0.0,52,0.2,-53.9,-2,-42.0
EERO,Lincolnshire,Redpoll,0.0,55,0.1,0.0,56,0.1,-39.1,1,-32.4
EERO,Lincolnshire,Willow_tit,0.0,56,0.1,0.0,60,0.1,1.5,4,1.5
EERO,Lincolnshire,Brambling,0.0,57,0.1,0.0,40,0.7,-94.4,-17,-90.3
EERO,Lincolnshire,Hooded_crow,0.0,58,0.0,0.0,72,0.0,Inf,14,Inf
EERO,Lincolnshire,Grey_partridge,0.0,59,0.0,0.0,64,0.0,1.4,5,1.4
EERO,Lincolnshire,Grey_wagtail,0.0,60,0.0,0.0,54,0.2,-85.5,-6,-79.7
EERO,Lincolnshire,Great_black_backed_gull,0.0,61,0.0,0.0,70,0.0,Inf,9,Inf
EERO,Lincolnshire,Chiffchaff,0.0,62,0.0,0.0,58,0.1,-74.6,-4,-74.6
EERO,Lincolnshire,Corn_bunting,0.0,63,0.0,0.0,67,0.0,1.5,4,1.5
EERO,Lincolnshire,Meadow_pipit,0.0,64,0.0,0.0,75,0.0,Inf,11,Inf
EERO,Lincolnshire,Black_redstart,0.0,65,0.0,0.0,68,0.0,NA,3,NA
EERO,Lincolnshire,Gadwall,0.0,66,0.0,0.0,69,0.0,NA,3,NA
EERO,Lincolnshire,Great_crested_grebe,0.0,67,0.0,0.0,71,0.0,NA,4,NA
EERO,Lincolnshire,Hawfinch,0.0,68,0.0,0.0,80,0.0,NA,12,NA
EERO,Lincolnshire,Lapwing,0.0,69,0.0,0.0,73,0.0,NA,4,NA
EERO,Lincolnshire,Lesser_black_backed_gull,0.0,70,0.0,0.0,59,0.1,-100.0,-11,-100.0
EERO,Lincolnshire,Linnet,0.0,71,0.0,0.0,74,0.0,NA,3,NA
EERO,Lincolnshire,Little_owl,0.0,72,0.0,0.0,61,0.1,-100.0,-11,-100.0
EERO,Lincolnshire,Mute_swan,0.0,73,0.0,0.0,65,0.0,-100.0,-8,-100.0
EERO,Lincolnshire,Raven,0.0,74,0.0,0.0,66,0.0,-100.0,-8,-100.0
EERO,Lincolnshire,Skylark,0.0,75,0.0,0.0,76,0.0,NA,1,NA
EERO,Lincolnshire,Teal,0.0,76,0.0,0.0,77,0.0,NA,1,NA
EERO,Lincolnshire,Tufted_duck,0.0,77,0.0,0.0,78,0.0,NA,1,NA
EERO,Lincolnshire,Waxwing,0.0,78,0.0,0.0,63,0.1,-100.0,-15,-100.0
EERO,Lincolnshire,Wigeon,0.0,79,0.0,0.0,79,0.0,NA,0,NA
NRO,Lincolnshire (part of),House_sparrow,7.0,1,76.3,6.3,1,75.0,12.0,0,1.8
NRO,Lincolnshire (part of),Starling,5.0,2,49.9,5.3,2,56.7,-5.9,0,-12.0
NRO,Lincolnshire (part of),Blackbird,2.8,3,90.3,3.4,3,92.6,-16.5,0,-2.5
NRO,Lincolnshire (part of),Woodpigeon,2.7,4,78.9,2.7,4,81.4,1.5,0,-3.1
NRO,Lincolnshire (part of),Blue_tit,2.3,5,72.8,2.1,6,72.6,9.6,1,0.2
NRO,Lincolnshire (part of),Goldfinch,1.8,6,31.9,2.3,5,37.4,-20.9,-1,-14.7
NRO,Lincolnshire (part of),Collared_dove,1.7,7,59.3,1.8,7,63.5,-8.6,0,-6.5
NRO,Lincolnshire (part of),Great_tit,1.4,8,51.2,1.3,8,52.0,2.0,0,-1.6
NRO,Lincolnshire (part of),Feral_pigeon,1.4,9,27.1,1.0,11,22.7,42.4,2,19.5
NRO,Lincolnshire (part of),Robin,1.3,10,79.6,1.3,10,79.3,1.3,0,0.4
NRO,Lincolnshire (part of),Long_tailed_tit,1.1,11,24.9,0.9,13,22.6,20.9,2,10.2
NRO,Lincolnshire (part of),Chaffinch,1.1,12,35.4,1.3,9,40.1,-20.0,-3,-11.6
NRO,Lincolnshire (part of),Dunnock,1.0,13,42.6,0.9,12,45.6,3.3,-1,-6.5
NRO,Lincolnshire (part of),Magpie,0.9,14,43.9,0.9,14,45.2,-1.0,0,-2.7
NRO,Lincolnshire (part of),Coal_tit,0.5,15,22.5,0.4,17,19.9,25.8,2,13.1
NRO,Lincolnshire (part of),Carrion_crow,0.5,16,19.0,0.5,15,21.9,-9.4,-1,-13.3
NRO,Lincolnshire (part of),Greenfinch,0.4,17,16.9,0.5,16,17.4,-5.3,-1,-2.9
NRO,Lincolnshire (part of),Wren,0.3,18,26.2,0.3,19,23.9,13.9,1,9.4
NRO,Lincolnshire (part of),Jackdaw,0.3,19,8.8,0.3,18,12.1,-24.1,-1,-27.5
NRO,Lincolnshire (part of),Tree_sparrow,0.1,20,2.1,0.1,20,2.7,-11.9,0,-23.1
NRO,Lincolnshire (part of),Song_thrush,0.1,21,6.9,0.1,21,9.8,-33.9,0,-29.8
NRO,Lincolnshire (part of),Pheasant,0.1,22,3.8,0.1,22,5.0,-34.9,0,-25.0
NRO,Lincolnshire (part of),Common_gull,0.1,23,1.9,0.1,25,1.7,5.7,2,10.2
NRO,Lincolnshire (part of),Great_spotted_woodpecker,0.1,24,4.4,0.0,30,2.3,103.1,6,94.7
NRO,Lincolnshire (part of),Sparrowhawk,0.0,25,3.1,0.0,29,2.9,8.8,4,8.8
NRO,Lincolnshire (part of),Herring_gull,0.0,26,0.9,0.0,36,0.5,121.0,10,94.4
NRO,Lincolnshire (part of),Pied_wagtail,0.0,27,1.4,0.0,27,2.9,-40.5,0,-49.4
NRO,Lincolnshire (part of),Rook,0.0,28,0.9,0.1,24,1.3,-69.0,-4,-29.3
NRO,Lincolnshire (part of),Bullfinch,0.0,29,1.0,0.0,33,1.4,-21.0,4,-27.1
NRO,Lincolnshire (part of),Fieldfare,0.0,30,0.4,0.0,26,1.3,-66.7,-4,-64.6
NRO,Lincolnshire (part of),Nuthatch,0.0,31,0.8,0.0,39,0.9,7.1,8,-14.8
NRO,Lincolnshire (part of),Stock_dove,0.0,32,0.6,0.0,40,0.3,38.7,8,61.9
NRO,Lincolnshire (part of),Blackcap,0.0,33,0.9,0.0,42,0.7,25.1,9,29.8
NRO,Lincolnshire (part of),Jay,0.0,34,0.8,0.0,38,0.8,-12.4,4,-2.7
NRO,Lincolnshire (part of),Kestrel,0.0,35,0.7,0.0,37,1.1,-41.5,2,-41.5
NRO,Lincolnshire (part of),Goldcrest,0.0,36,0.6,0.0,47,0.5,16.8,11,21.7
NRO,Lincolnshire (part of),Buzzard,0.0,37,0.4,0.0,31,1.1,-71.3,-6,-61.0
NRO,Lincolnshire (part of),Reed_bunting,0.0,38,0.3,0.0,46,0.5,-22.6,8,-27.4
NRO,Lincolnshire (part of),Moorhen,0.0,39,0.2,0.0,32,0.8,-75.7,-7,-72.3
NRO,Lincolnshire (part of),Yellowhammer,0.0,40,0.2,0.0,28,1.6,-90.9,-12,-86.1
NRO,Lincolnshire (part of),Mistle_thrush,0.0,41,0.3,0.0,34,1.0,-75.6,-7,-67.5
NRO,Lincolnshire (part of),Lesser_spotted_woodpecker,0.0,42,0.3,0.0,65,0.0,Inf,23,Inf
NRO,Lincolnshire (part of),Red_legged_partridge,0.0,43,0.1,0.0,70,0.0,Inf,27,Inf
NRO,Lincolnshire (part of),Barn_owl,0.0,44,0.2,0.0,41,0.8,-72.2,-3,-72.2
NRO,Lincolnshire (part of),Chiffchaff,0.0,45,0.2,0.0,54,0.1,94.7,9,94.7
NRO,Lincolnshire (part of),Grey_heron,0.0,46,0.2,0.0,48,0.6,-61.1,2,-61.1
NRO,Lincolnshire (part of),Marsh_tit,0.0,47,0.1,0.0,66,0.0,Inf,19,Inf
NRO,Lincolnshire (part of),Redpoll,0.0,48,0.1,0.0,71,0.0,Inf,23,Inf
NRO,Lincolnshire (part of),Treecreeper,0.0,49,0.2,0.0,43,0.8,-72.2,-6,-72.2
NRO,Lincolnshire (part of),Grey_wagtail,0.0,50,0.1,0.0,44,0.3,-83.8,-6,-67.5
NRO,Lincolnshire (part of),Mallard,0.0,51,0.1,0.0,35,0.3,-91.2,-16,-67.7
NRO,Lincolnshire (part of),Tawny_owl,0.0,52,0.1,0.0,74,0.0,Inf,22,Inf
NRO,Lincolnshire (part of),Waxwing,0.0,53,0.1,0.0,77,0.0,Inf,24,Inf
NRO,Lincolnshire (part of),Corn_bunting,0.0,54,0.1,0.0,57,0.0,Inf,3,Inf
NRO,Lincolnshire (part of),Great_black_backed_gull,0.0,55,0.1,0.0,59,0.0,Inf,4,Inf
NRO,Lincolnshire (part of),Green_woodpecker,0.0,56,0.1,0.0,53,0.2,-51.3,-3,-51.3
NRO,Lincolnshire (part of),Ring_necked_parakeet,0.0,57,0.1,0.0,72,0.0,Inf,15,Inf
NRO,Lincolnshire (part of),Willow_tit,0.0,58,0.1,0.0,79,0.0,Inf,21,Inf
NRO,Lincolnshire (part of),Black_redstart,0.0,59,0.0,0.0,56,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Brambling,0.0,60,0.0,0.0,49,0.3,-100.0,-11,-100.0
NRO,Lincolnshire (part of),Gadwall,0.0,61,0.0,0.0,58,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Great_crested_grebe,0.0,62,0.0,0.0,60,0.0,NA,-2,NA
NRO,Lincolnshire (part of),Grey_partridge,0.0,63,0.0,0.0,61,0.0,NA,-2,NA
NRO,Lincolnshire (part of),Hawfinch,0.0,64,0.0,0.0,80,0.0,NA,16,NA
NRO,Lincolnshire (part of),Hooded_crow,0.0,65,0.0,0.0,62,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Lapwing,0.0,66,0.0,0.0,63,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Lesser_black_backed_gull,0.0,67,0.0,0.0,64,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Linnet,0.0,68,0.0,0.0,50,0.3,-100.0,-18,-100.0
NRO,Lincolnshire (part of),Little_owl,0.0,69,0.0,0.0,55,0.1,-100.0,-14,-100.0
NRO,Lincolnshire (part of),Meadow_pipit,0.0,70,0.0,0.0,67,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Mute_swan,0.0,71,0.0,0.0,52,0.2,-100.0,-19,-100.0
NRO,Lincolnshire (part of),Raven,0.0,72,0.0,0.0,68,0.0,NA,-4,NA
NRO,Lincolnshire (part of),Red_kite,0.0,73,0.0,0.0,69,0.0,NA,-4,NA
NRO,Lincolnshire (part of),Redwing,0.0,74,0.0,0.0,45,0.3,-100.0,-29,-100.0
NRO,Lincolnshire (part of),Siskin,0.0,75,0.0,0.0,51,0.1,-100.0,-24,-100.0
NRO,Lincolnshire (part of),Skylark,0.0,76,0.0,0.0,73,0.0,NA,-3,NA
NRO,Lincolnshire (part of),Teal,0.0,77,0.0,0.0,75,0.0,NA,-2,NA
NRO,Lincolnshire (part of),Tufted_duck,0.0,78,0.0,0.0,76,0.0,NA,-2,NA
NRO,Lincolnshire (part of),Wigeon,0.0,79,0.0,0.0,78,0.0,NA,-1,NA
NIRO,Londonderry,Starling,6.1,1,64.5,5.3,2,64.3,14.5,1,0.3
NIRO,Londonderry,House_sparrow,6.0,2,74.2,6.1,1,75.5,-2.4,-1,-1.7
NIRO,Londonderry,Chaffinch,2.9,3,60.6,4.3,3,74.1,-32.7,0,-18.3
NIRO,Londonderry,Goldfinch,2.9,4,41.0,3.0,4,43.5,-4.5,0,-5.7
NIRO,Londonderry,Blue_tit,2.3,5,75.5,2.6,5,78.3,-12.4,0,-3.6
NIRO,Londonderry,Blackbird,2.2,6,83.4,2.4,6,86.0,-6.5,0,-3.1
NIRO,Londonderry,Magpie,1.7,7,67.2,1.3,11,64.3,27.7,4,4.4
NIRO,Londonderry,Robin,1.6,8,91.4,1.6,9,90.2,-0.6,1,1.4
NIRO,Londonderry,Jackdaw,1.6,9,33.8,0.9,15,29.2,79.5,6,15.5
NIRO,Londonderry,Great_tit,1.6,10,59.3,2.3,7,69.6,-32.7,-3,-14.7
NIRO,Londonderry,Feral_pigeon,1.4,11,27.4,1.0,14,21.8,39.0,3,25.7
NIRO,Londonderry,Collared_dove,1.3,12,48.6,1.2,12,45.5,9.9,0,7.0
NIRO,Londonderry,Woodpigeon,1.3,13,49.2,1.1,13,46.2,20.9,0,6.7
NIRO,Londonderry,Coal_tit,1.2,14,48.6,1.8,8,62.7,-32.5,-6,-22.4
NIRO,Londonderry,Dunnock,0.6,15,30.9,0.6,17,34.0,3.8,2,-9.2
NIRO,Londonderry,Greenfinch,0.6,16,17.2,0.5,18,16.5,10.3,2,4.2
NIRO,Londonderry,Long_tailed_tit,0.5,17,16.2,0.7,16,17.1,-28.6,-1,-5.4
NIRO,Londonderry,Wren,0.5,18,30.8,0.4,19,34.2,8.3,1,-10.1
NIRO,Londonderry,Song_thrush,0.4,19,26.0,0.4,20,24.0,10.6,1,8.3
NIRO,Londonderry,Rook,0.2,20,5.1,0.2,22,6.9,-10.7,2,-25.8
NIRO,Londonderry,Tree_sparrow,0.2,21,3.0,0.0,27,1.4,243.3,6,116.5
NIRO,Londonderry,Pied_wagtail,0.1,22,7.7,0.1,23,6.8,16.5,1,11.8
NIRO,Londonderry,Siskin,0.1,23,4.2,0.3,21,7.7,-70.0,-2,-45.2
NIRO,Londonderry,Bullfinch,0.1,24,3.0,0.0,38,0.5,642.6,14,549.8
NIRO,Londonderry,Hooded_crow,0.1,25,3.0,1.5,10,29.9,-96.5,-15,-90.1
NIRO,Londonderry,Redwing,0.0,26,0.8,0.0,68,0.0,Inf,42,Inf
NIRO,Londonderry,Buzzard,0.0,27,2.5,0.1,24,3.6,-40.3,-3,-30.4
NIRO,Londonderry,Herring_gull,0.0,28,1.3,0.0,39,0.5,317.7,11,178.5
NIRO,Londonderry,Sparrowhawk,0.0,29,3.0,0.0,30,4.1,-27.8,1,-27.8
NIRO,Londonderry,Redpoll,0.0,30,1.3,0.0,40,0.5,453.4,10,176.7
NIRO,Londonderry,Pheasant,0.0,31,1.3,0.0,42,0.5,457.0,11,178.5
NIRO,Londonderry,Grey_wagtail,0.0,32,2.1,0.0,33,1.8,-33.7,1,16.0
NIRO,Londonderry,Jay,0.0,33,1.3,0.1,26,3.6,-68.9,-7,-65.0
NIRO,Londonderry,Mistle_thrush,0.0,34,1.7,0.0,34,1.8,-37.9,0,-6.8
NIRO,Londonderry,Blackcap,0.0,35,0.4,0.0,35,1.8,-62.9,0,-76.8
NIRO,Londonderry,Moorhen,0.0,36,0.4,0.0,62,0.0,Inf,26,Inf
NIRO,Londonderry,Fieldfare,0.0,37,0.4,0.0,32,0.5,-86.8,-5,-7.6
NIRO,Londonderry,Goldcrest,0.0,38,0.4,0.0,29,3.2,-90.7,-9,-86.7
NIRO,Londonderry,Raven,0.0,39,0.4,0.0,65,0.0,Inf,26,Inf
NIRO,Londonderry,Treecreeper,0.0,40,0.4,0.0,36,1.8,-76.8,-4,-76.8
NIRO,Londonderry,Barn_owl,0.0,41,0.0,0.0,43,0.0,NA,2,NA
NIRO,Londonderry,Black_redstart,0.0,42,0.0,0.0,44,0.0,NA,2,NA
NIRO,Londonderry,Brambling,0.0,43,0.0,0.0,37,0.9,-100.0,-6,-100.0
NIRO,Londonderry,Chiffchaff,0.0,44,0.0,0.0,45,0.0,NA,1,NA
NIRO,Londonderry,Common_gull,0.0,45,0.0,0.0,31,0.5,-100.0,-14,-100.0
NIRO,Londonderry,Corn_bunting,0.0,46,0.0,0.0,46,0.0,NA,0,NA
NIRO,Londonderry,Gadwall,0.0,47,0.0,0.0,47,0.0,NA,0,NA
NIRO,Londonderry,Great_black_backed_gull,0.0,48,0.0,0.0,48,0.0,NA,0,NA
NIRO,Londonderry,Great_crested_grebe,0.0,49,0.0,0.0,49,0.0,NA,0,NA
NIRO,Londonderry,Great_spotted_woodpecker,0.0,50,0.0,0.0,50,0.0,NA,0,NA
NIRO,Londonderry,Green_woodpecker,0.0,51,0.0,0.0,51,0.0,NA,0,NA
NIRO,Londonderry,Grey_heron,0.0,52,0.0,0.0,41,0.5,-100.0,-11,-100.0
NIRO,Londonderry,Grey_partridge,0.0,53,0.0,0.0,52,0.0,NA,-1,NA
NIRO,Londonderry,Hawfinch,0.0,54,0.0,0.0,80,0.0,NA,26,NA
NIRO,Londonderry,Kestrel,0.0,55,0.0,0.0,53,0.0,NA,-2,NA
NIRO,Londonderry,Lapwing,0.0,56,0.0,0.0,54,0.0,NA,-2,NA
NIRO,Londonderry,Lesser_black_backed_gull,0.0,57,0.0,0.0,55,0.0,NA,-2,NA
NIRO,Londonderry,Lesser_spotted_woodpecker,0.0,58,0.0,0.0,56,0.0,NA,-2,NA
NIRO,Londonderry,Linnet,0.0,59,0.0,0.0,57,0.0,NA,-2,NA
NIRO,Londonderry,Little_owl,0.0,60,0.0,0.0,58,0.0,NA,-2,NA
NIRO,Londonderry,Mallard,0.0,61,0.0,0.0,59,0.0,NA,-2,NA
NIRO,Londonderry,Marsh_tit,0.0,62,0.0,0.0,60,0.0,NA,-2,NA
NIRO,Londonderry,Meadow_pipit,0.0,63,0.0,0.0,61,0.0,NA,-2,NA
NIRO,Londonderry,Mute_swan,0.0,64,0.0,0.0,63,0.0,NA,-1,NA
NIRO,Londonderry,Nuthatch,0.0,65,0.0,0.0,64,0.0,NA,-1,NA
NIRO,Londonderry,Red_kite,0.0,66,0.0,0.0,66,0.0,NA,0,NA
NIRO,Londonderry,Red_legged_partridge,0.0,67,0.0,0.0,67,0.0,NA,0,NA
NIRO,Londonderry,Reed_bunting,0.0,68,0.0,0.0,69,0.0,NA,1,NA
NIRO,Londonderry,Ring_necked_parakeet,0.0,69,0.0,0.0,70,0.0,NA,1,NA
NIRO,Londonderry,Skylark,0.0,70,0.0,0.0,71,0.0,NA,1,NA
NIRO,Londonderry,Stock_dove,0.0,71,0.0,0.0,72,0.0,NA,1,NA
NIRO,Londonderry,Tawny_owl,0.0,72,0.0,0.0,73,0.0,NA,1,NA
NIRO,Londonderry,Teal,0.0,73,0.0,0.0,74,0.0,NA,1,NA
NIRO,Londonderry,Tufted_duck,0.0,74,0.0,0.0,75,0.0,NA,1,NA
NIRO,Londonderry,Waxwing,0.0,75,0.0,0.0,76,0.0,NA,1,NA
NIRO,Londonderry,Wigeon,0.0,76,0.0,0.0,77,0.0,NA,1,NA
NIRO,Londonderry,Willow_tit,0.0,77,0.0,0.0,78,0.0,NA,1,NA
NIRO,Londonderry,Yellowhammer,0.0,78,0.0,0.0,79,0.0,NA,1,NA
NRO,Merseyside,House_sparrow,4.0,1,56.3,3.5,1,52.5,12.4,0,7.2
NRO,Merseyside,Starling,3.0,2,35.6,2.6,2,31.6,15.0,0,12.9
NRO,Merseyside,Woodpigeon,2.4,3,81.7,2.4,3,79.3,2.2,0,3.0
NRO,Merseyside,Blackbird,2.3,4,87.8,2.3,4,85.1,0.0,0,3.2
NRO,Merseyside,Blue_tit,2.2,5,73.8,2.1,5,68.8,6.6,0,7.2
NRO,Merseyside,Goldfinch,2.0,6,33.5,1.9,6,32.7,4.3,0,2.4
NRO,Merseyside,Magpie,1.8,7,68.6,1.7,7,66.2,5.0,0,3.5
NRO,Merseyside,Robin,1.4,8,83.6,1.3,8,79.9,6.1,0,4.7
NRO,Merseyside,Great_tit,1.3,9,52.7,1.2,9,51.0,4.3,0,3.4
NRO,Merseyside,Feral_pigeon,1.3,10,25.4,1.2,10,24.4,5.5,0,4.3
NRO,Merseyside,Long_tailed_tit,1.2,11,29.4,0.7,12,21.7,63.0,1,35.3
NRO,Merseyside,Collared_dove,1.0,12,39.5,1.0,11,39.4,-3.5,-1,0.3
NRO,Merseyside,Dunnock,0.8,13,41.9,0.7,13,37.8,15.0,0,11.1
NRO,Merseyside,Coal_tit,0.7,14,32.1,0.6,15,28.2,20.3,1,13.8
NRO,Merseyside,Chaffinch,0.6,15,23.5,0.7,14,25.1,-7.5,-1,-6.3
NRO,Merseyside,Carrion_crow,0.4,16,17.7,0.4,16,19.2,-4.3,0,-7.9
NRO,Merseyside,Jackdaw,0.4,17,12.2,0.4,17,10.9,14.0,0,11.7
NRO,Merseyside,Greenfinch,0.3,18,13.2,0.3,18,13.5,1.6,0,-2.0
NRO,Merseyside,Wren,0.3,19,20.8,0.2,19,19.0,14.8,0,9.9
NRO,Merseyside,Song_thrush,0.1,20,7.2,0.1,21,7.0,6.6,1,2.2
NRO,Merseyside,Nuthatch,0.1,21,4.8,0.1,22,4.2,16.1,1,14.8
NRO,Merseyside,Blackcap,0.1,22,4.9,0.0,25,3.5,48.6,3,38.7
NRO,Merseyside,Common_gull,0.1,23,1.8,0.1,20,2.0,-37.4,-3,-8.2
NRO,Merseyside,Herring_gull,0.1,24,1.7,0.0,26,1.3,46.4,2,32.2
NRO,Merseyside,Jay,0.0,25,2.9,0.1,23,3.5,-22.6,-2,-16.1
NRO,Merseyside,Great_spotted_woodpecker,0.0,26,3.4,0.0,24,4.1,-19.9,-2,-16.2
NRO,Merseyside,Tree_sparrow,0.0,27,0.5,0.0,29,0.5,35.7,2,11.4
NRO,Merseyside,Bullfinch,0.0,28,1.4,0.0,28,1.3,-5.9,0,9.5
NRO,Merseyside,Mallard,0.0,29,0.6,0.0,37,0.3,206.4,8,118.1
NRO,Merseyside,Sparrowhawk,0.0,30,2.0,0.0,32,1.8,9.8,2,9.8
NRO,Merseyside,Goldcrest,0.0,31,1.6,0.0,38,0.5,237.4,7,223.2
NRO,Merseyside,Pheasant,0.0,32,1.1,0.0,31,1.2,-28.8,-1,-7.6
NRO,Merseyside,Pied_wagtail,0.0,33,1.0,0.0,30,1.4,-31.8,-3,-28.4
NRO,Merseyside,Rook,0.0,34,0.4,0.0,43,0.2,260.5,9,109.9
NRO,Merseyside,Redwing,0.0,35,0.4,0.0,74,0.0,Inf,39,Inf
NRO,Merseyside,Grey_wagtail,0.0,36,0.8,0.0,33,1.1,-31.4,-3,-24.3
NRO,Merseyside,Stock_dove,0.0,37,0.5,0.0,46,0.2,186.5,9,210.4
NRO,Merseyside,Ring_necked_parakeet,0.0,38,0.2,0.0,41,0.1,91.1,3,91.1
NRO,Merseyside,Buzzard,0.0,39,0.5,0.0,34,0.8,-37.5,-5,-37.9
NRO,Merseyside,Moorhen,0.0,40,0.3,0.0,36,0.4,-37.9,-4,-14.0
NRO,Merseyside,Grey_heron,0.0,41,0.4,0.0,35,0.8,-45.4,-6,-45.4
NRO,Merseyside,Treecreeper,0.0,42,0.4,0.0,50,0.2,162.6,8,162.6
NRO,Merseyside,Mistle_thrush,0.0,43,0.4,0.0,47,0.2,59.5,4,91.4
NRO,Merseyside,Lesser_spotted_woodpecker,0.0,44,0.4,0.0,45,0.3,19.4,1,19.4
NRO,Merseyside,Kestrel,0.0,45,0.4,0.0,42,0.3,6.0,-3,6.0
NRO,Merseyside,Siskin,0.0,46,0.1,0.0,44,0.3,-15.1,-2,-59.1
NRO,Merseyside,Lesser_black_backed_gull,0.0,47,0.2,0.0,49,0.2,19.4,2,19.4
NRO,Merseyside,Marsh_tit,0.0,48,0.2,0.0,60,0.0,377.5,12,377.5
NRO,Merseyside,Fieldfare,0.0,49,0.1,0.0,53,0.0,27.3,4,90.9
NRO,Merseyside,Brambling,0.0,50,0.1,0.0,39,0.3,-79.6,-11,-68.2
NRO,Merseyside,Tufted_duck,0.0,51,0.1,0.0,77,0.0,Inf,26,Inf
NRO,Merseyside,Chiffchaff,0.0,52,0.1,0.0,57,0.0,186.3,5,186.3
NRO,Merseyside,Tawny_owl,0.0,53,0.1,0.0,52,0.1,-4.6,-1,-4.6
NRO,Merseyside,Reed_bunting,0.0,54,0.1,0.0,40,0.4,-86.4,-14,-80.9
NRO,Merseyside,Barn_owl,0.0,55,0.1,0.0,58,0.0,90.9,3,90.9
NRO,Merseyside,Red_kite,0.0,56,0.1,0.0,73,0.0,Inf,17,Inf
NRO,Merseyside,Red_legged_partridge,0.0,57,0.1,0.0,48,0.2,-68.2,-9,-52.3
NRO,Merseyside,Yellowhammer,0.0,58,0.1,0.0,80,0.0,Inf,22,Inf
NRO,Merseyside,Mute_swan,0.0,59,0.0,0.0,71,0.0,Inf,12,Inf
